,label,content
4410,F,An article shared hundreds of times on Facebook claims that the Ethiopian government has approved a traditional medicine treatment for COVID-19 after successful clinical trials on animals and humans
4411,F,"Manir Hossain, a 23-year-old man from India’s Tripura, had died in a hospital in Malaysia due to coronavirus"
4412,U,"In virus-stricken Wuhan, animal lovers break into homes to save pets"
4413,F,"In France, a woman said that she has “a very very very well placed uncle” with ties to national ministers from whom she got information that the whole country would soon be in full quarantine"
4414,F,WHO offering free data for coronavirus info
4415,F,"In 2017, China built a laboratory to study the Corona and Ebola virus in Wuhan, and US biosafety experts warned that the virus might ""leak"" from the facility"
4416,F,Drinking alcohol beverages can help prevent COVID-19
4417,T,"Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDCgov, @HHSGov, and @DHSgov will have the resources they need to Keep America Safe and keep the risk to workers and families very low. This is great news for our Health, our Economy, and our Nation"
4418,F,Hubei district is filled with bats on their roofs which are the main source of coronavirus thus the virus spread there
4419,U,The state of California has declared that they are well-prepared to handle the #Wuhan #CoronaVirus if cases would appear in the state. I'm not so sure about that after seeing this video from #SkidRow #LosAngeles
4420,T,Lou Dobbs Grills HHS Sec Alex Azar on Coronavirus ‘Pandemic’: ‘I Don’t Want to Play Games With You’ #SmartNews https://t.co/cdJYrvvKE6
4421,U,Australia evacuates more than 200 people from China as virus deaths rise
4422,U,Coronavirus: Australia plans island quarantine as foreigners leave Wuhan
4423,F,List of UNICEF recommendations against COVID-19 includes drinking hot water
4424,F,Breaking News: Russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak. Vladimir Putin released around 500 lions to make people stay indoors
4425,F,"Two audio clips stating that the Mumbai police commissioner is going to enforce strict actions during the 21 day lockdown in India and that there will be a spike in cases after March 27, 2020"
4426,F,"When you complete a registration for a 5000 Baht support fund, it will show you a green sign, not a blue sign"
4427,U,@TeamYouTube @Fight4HongKong Discussing #CoronavirusOutbreak becomes sensitive? Why pro-China channels spreading misinformation about the outbreak can be momentised? Can you explain why 🇭🇰🇹🇼 channels promoting democracy are demonetized without reasons? Is there political censorship from your team members
4428,F,"The COVID-19 epidemic is almost finished in the Netherlands. The government did not close a single shop. Tweeted initially by a former Bolsonaro minister, Osmar Terra, on March 31"
4429,F,Vodka can be used as sanitizer
4430,T,this covid 19 is stealing a lot of moments already and it makes me sad
4431,T,First confirmed cases in Liechtenstein &amp; Poland as number of cases continues to rise notably across Europe. #Covid_19 #CoronaOutbreak #coronavirusuk https://t.co/7ceiikW44g
4432,F,A post says that a vaccine for the new coronavirus will be available in a few days
4433,F,Coronil drops can help cure coronavirus
4434,T,"We're making a collection of vital coronavirus coverage free for everyone to read, without restriction. @JeffreyGoldberg in a note to @TheAtlantic readers: ""This moment demands the widest possible access to accurate reporting and rigorous analysis."""
4435,U,"#CoronavirusAlert | Hospital sources said the woman was admitted to the hospital on January 21 and transferred to the ICU with stomach problems, nausea and fever. https://t.co/5mmYcYYjYs"
4436,F,GOV allows people to request off for being at work during the current Covid-19
4437,F,French Company Produces The First coronavirus Drug
4438,F,North Carolina health officials said four people who recently returned to Charlotte from China are being monitored for coronavirus symptoms
4439,F,"In audio, they warn of the arrival of COVID-19 at Suba hospital"
4440,U,African students stranded in coronavirus heartland Wuhan plead with embassies
4441,U,"10 days of hospital building in 60 seconds ""New Wuhan hospital ready in 10 days, Chinese army to oversee"""
4442,F,"Dead bodies of coronavirus patients are being discarded now in mass graves in Italy, according to a 23-second video clip that has gone viral on social media"
4443,F,pets can transmit coronavirus
4444,U,The death toll related to the Wuhan coronavirus now stands at 131 in mainland China
4445,U,"Coronavirus testing may be impacted by shortage of crucial materials. As coronavirus continues to spread across the United States, the quest to combat the global pandemic is being hampered by testing kit shortages and a fear that the materials needed to make more may soon run dry"
4446,F,How lockdown is executed in Spain or the USA
4447,F,No more deaths from COVID-19 as Israel scientists have discovered a vaccine for COVID-19
4448,F,Stopping breathing for 10 seconds will help you detect the coronavirus
4449,U,"""Disturbing footage shows snakes, bats and possums sold openly at a Wuhan market"""
4450,F,Partially Russian CDC admitted that COVID-19 is human-made
4451,F,Chinese government is killing people who refuse to be evacuated
4452,U,"Guardian has now fallen foul of my propaganda policies. Publishing questionable articles of late, Coronavirus fear-mongering. Obsessive writer on staff who publishes anti-Russian articles, while another publishes anti-Chinese. Tech editor is nationalist.😅https://t.co/7v1yOoTfnb"
4453,F,Hong Kong police are misappropriating face masks for personal use
4454,T,United Airlines made another giant slash to domestic flights on Wednesday as the travel industry continues to take hits due to the coronavirus pandemic
4455,U,About 25% of all coronavirus testing nationwide has been performed by New York state
4456,F,"In Bolivia, a street-selling child was expelled of his selling spot (in the street) by municipal guards. They threat him to take his products away, during the quarantine times"
4457,U,What's frightening is the virus numbers so far (which everyone pretty much accepts are underreported) are above that tables estimates . It predicts 1.1m dead by Feb 20th. Absolutely insane. Rumours 200 dead just in Wuhan alone 
4458,F,Why it’s dangerous to make your own hand sanitizer at home
4459,F,Effects of coronavirus on an affected persons lip
4460,F,A child from China has coronavirus in Galicia (Spain)
4461,T,NEW: 4 new cases of #coronavirus reported in Singapore
4462,U,"RT @spectatorindex: BREAKING: 5 million people left Wuhan, the epicentre of the coronavirus outbreak, before the lockdown went into effect"
4463,F,CDC IS WORKING TO GET EMERGENCY USE AUTHORIZATION FROM FDA FOR A DIAGNOSTIC TEST TO DETECT THE WUHAN CORONAVIRUS: POLITICO
4464,T,CORONAVIRUS UPDATE: ITALY HAS NOW PUT 16M PEOPLE ON LOCK DOWN || POLICE ARE PULLING WEAPONS ON PEOPLE IF THEY TRY TO LEAVE || HOSPITALS ARE AT BREAKING POINT || DOCTORS HAVE NOW WARNED THAT THEY MIGHT HAVE TO CHOOSE WHO GETS INTENSIVE CARE - TOS EDITOR
4465,F,Two Chinese nationals in Kenya have been killed after allegedly escaping from quarantine at the Nairobi Airport
4466,U,China is using drones to scold people for going outside and not wearing masks amid the coronavirus outbreak
4467,F,A map shows hundreds of thousands of Wuhan residents (or even 5 million of them) traveling out of the city before the lockdown
4468,F,"Manuela Carmena, ex-mayor of Madrid, got infected of coronavirus"
4469,T,Nine female inmates from a minimum-security unit of a South Dakota jail escaped after a separate prisoner tested positive for coronavirus
